,Кабачок,Кавілі F1 ,,,"Кущовий гібрид кабачка призначений для
отримання ультра ранньої масової продукції. Плоди
циліндричні, прямі, біло-зеленуваті з білою м'якоттю, дуже
однорідні, з ніжним смаком. Зазвичай їх збирають коли
довжина кабачка становить 16—22 см, однак навіть при
переростанні вони не втрачають свого ніжного смаку.",30 шт,,,35-40 дн.,,16-22 см,14-20 000 шт/га,6-7 шт,,Nunhems Zaden,Міні пакет,,,,,Світло-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Кавілі F1 ,,,"Кущовий гібрид кабачка призначений для
отримання ультра ранньої масової продукції. Плоди
циліндричні, прямі, біло-зеленуваті з білою м'якоттю, дуже
однорідні, з ніжним смаком. Зазвичай їх збирають коли
довжина кабачка становить 16—22 см, однак навіть при
переростанні вони не втрачають свого ніжного смаку.",1 000 шт,,,35-40 дн.,,16-22 см,14-20 000 шт/га,6-7 шт,,Nunhems Zaden,Фермерський пакет,,,,,Світло-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Карамболь F1 ,,,,5 шт,,,35-40 дн.,,16-18 см,14-20 000 шт/га,6-7 шт,,United Genetics,Міні пакет,,,,,Світло-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Карамболь F1 ,,,,100 шт,,,35-40 дн.,,16-18 см,14-20 000 шт/га,6-7 шт,,United Genetics,Міні пакет,,,,,Світло-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Карамболь F1 ,,,,500 шт,,,35-40 дн.,,16-18 см,14-20 000 шт/га,6-7 шт,,United Genetics,Фермерський пакет,,,,,Світло-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Карізма F1,,,,5 шт,,,35-40 дн.,,16-18 см,14-20 000 шт/га,6-7 шт,,Syngenta,Міні пакет,,,,,Світло-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Карізма F1,,,,2500 шт,,,35-40 дн.,,16-18 см,14-20 000 шт/га,6-7 шт,,Syngenta,Фермерський пакет,,,,,Світло-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Кора F1 ,,,"Дуже ранній гібрид кущового кабачка. Плоди циліндричні, блискучі темно-зеленого кольору, однорідні, легко знімаються з куща. Має відмінні смакові якості і товарний вигляд, довго зберігає свіжий вигляд. Кабачок використовують як для свіжого ринку, так і для переробки.",5 шт,,,40-45 дн.,,16-22 см,14-20 000 шт/га,6-7 шт,,Tezier,Міні пакет,,,,,Темно-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Кора F1,,,"Дуже ранній гібрид кущового кабачка. Плоди циліндричні, блискучі темно-зеленого кольору, однорідні, легко знімаються з куща. Має відмінні смакові якості і товарний вигляд, довго зберігає свіжий вигляд. Кабачок використовують як для свіжого ринку, так і для переробки.",500 шт,,,40-45 дн.,,16-22 см,14-20 000 шт/га,6-7 шт,,Tezier,Фермерський пакет,,,,,Темно-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Кора F1,,,"Дуже ранній гібрид кущового кабачка. Плоди циліндричні, блискучі темно-зеленого кольору, однорідні, легко знімаються з куща. Має відмінні смакові якості і товарний вигляд, довго зберігає свіжий вигляд. Кабачок використовують як для свіжого ринку, так і для переробки.",2 500 шт,,,40-45 дн.,,16-22 см,14-20 000 шт/га,6-7 шт,,Tezier,Фермерський пакет,,,,,Темно-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Мостра F1,,,"Самий ранній гібрид кущового кабачка. В одній листовій пазусі формується 5-7 плодів. Кабачки циліндричні, світло салатового кольору, однорідні, легко знімаються з куща, зберігають товарний вигляд і відмінні смакові якості. Завдяки маленькій насіннєвій камері формує велику м'ясисту частину. Кабачок відмінний для засолки и консервації.",5 шт,,,30-35 дн.,,18-22 см,14-20 000 шт/га,6-7 шт,,Tezier,Міні пакет,,,,,Світло-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Мостра F1,,,"Самий ранній гібрид кущового кабачка. В одній листовій пазусі формується 5-7 плодів. Кабачки циліндричні, світло салатового кольору, однорідні, легко знімаються з куща, зберігають товарний вигляд і відмінні смакові якості. Завдяки маленькій насіннєвій камері формує велику м'ясисту частину. Кабачок відмінний для засолки и консервації.",100 шт,,,30-35 дн.,,18-22 см,14-20 000 шт/га,6-7 шт,,Tezier,Міні пакет,,,,,Світло-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Мостра F1,,,"Самий ранній гібрид кущового кабачка. В одній листовій пазусі формується 5-7 плодів. Кабачки циліндричні, світло салатового кольору, однорідні, легко знімаються з куща, зберігають товарний вигляд і відмінні смакові якості. Завдяки маленькій насіннєвій камері формує велику м'ясисту частину. Кабачок відмінний для засолки и консервації.",500 шт,,,30-35 дн.,,18-22 см,14-20 000 шт/га,6-7 шт,,Tezier,Фермерський пакет,,,,,Світло-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Мостра F1,,,"Самий ранній гібрид кущового кабачка. В одній листовій пазусі формується 5-7 плодів. Кабачки циліндричні, світло салатового кольору, однорідні, легко знімаються з куща, зберігають товарний вигляд і відмінні смакові якості. Завдяки маленькій насіннєвій камері формує велику м'ясисту частину. Кабачок відмінний для засолки и консервації.",2 500 шт,,,30-35 дн.,,18-22 см,14-20 000 шт/га,6-7 шт,,Tezier,Фермерський пакет,,,,,Світло-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Мері голд F1   ,,,"Дуже ранній (40 днів) гібрид кущового кабачка, жовтого кольору. Рослина компактна, плоди однорідні, циліндричні, довжиною 18 - 20 см., привабливого золотисто-жовгого кольору, при переростанні не грубіють. Мякуш білий, насіннєва камера дуже маленька. При достатньому живленні та вологості рослина плодоносить до початку заморозків. Гібрид придатний для ринку свіжих овочів, переробки на ікру та консервації. При переробці плоди не втрачають свого кольору. Висока стійкість до вірусу жовтої мозаїки та бактеріальної плямистості листя.",5 шт,,,35-40 дн.,,18-20 см,14-20 000 шт/га,6-7 шт,,Tezier,Міні пакет,,,,,Жовтий,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Мері голд F1 ,,,"Дуже ранній (40 днів) гібрид кущового кабачка, жовтого кольору. Рослина компактна, плоди однорідні, циліндричні, довжиною 18 - 20 см., привабливого золотисто-жовгого кольору, при переростанні не грубіють. Мякуш білий, насіннєва камера дуже маленька. При достатньому живленні та вологості рослина плодоносить до початку заморозків. Гібрид придатний для ринку свіжих овочів, переробки на ікру та консервації. При переробці плоди не втрачають свого кольору. Висока стійкість до вірусу жовтої мозаїки та бактеріальної плямистості листя.",100 шт,,,35-40 дн.,,18-20 см,14-20 000 шт/га,6-7 шт,,Tezier,Міні пакет,,,,,Жовтий,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Мері голд F1 ,,,"Дуже ранній (40 днів) гібрид кущового кабачка, жовтого кольору. Рослина компактна, плоди однорідні, циліндричні, довжиною 18 - 20 см., привабливого золотисто-жовгого кольору, при переростанні не грубіють. Мякуш білий, насіннєва камера дуже маленька. При достатньому живленні та вологості рослина плодоносить до початку заморозків. Гібрид придатний для ринку свіжих овочів, переробки на ікру та консервації. При переробці плоди не втрачають свого кольору. Висока стійкість до вірусу жовтої мозаїки та бактеріальної плямистості листя.",250 гр,,,35-40 дн.,,18-20 см,2-4 кг/га,6-7 шт,,Tezier,Фермерський пакет,,,,,Жовтий,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Мері голд F1 ,,,"Дуже ранній (40 днів) гібрид кущового кабачка, жовтого кольору. Рослина компактна, плоди однорідні, циліндричні, довжиною 18 - 20 см., привабливого золотисто-жовгого кольору, при переростанні не грубіють. Мякуш білий, насіннєва камера дуже маленька. При достатньому живленні та вологості рослина плодоносить до початку заморозків. Гібрид придатний для ринку свіжих овочів, переробки на ікру та консервації. При переробці плоди не втрачають свого кольору. Висока стійкість до вірусу жовтої мозаїки та бактеріальної плямистості листя.",1 000 шт,,,35-40 дн.,,18-20 см,14-20 000 шт/га,6-7 шт,,Tezier,Фермерський пакет,,,,,Жовтий,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Сангрум F1,,,"Ранній кущовий гібрид кабачка.
Використовується для отримання молодих плодів, ікри, має
відмінні якості при маринуванні. Рослина відкрита прямостояча,
середньої сили росту. Плоди циліндричні, прямі, біло-зеленуваті з
білосніжною м'якоттю, дуже однорідні, з ніжним смаком. При
достатньому вологозабезпеченні не збавляє темпу плодоно-
шення на протязі всього літа.",5 шт,,,35-40 дн.,,18-20 см,14-20 000 шт/га,6-7 шт,,Nunhems Zaden,Міні пакет,,,,,Світло-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Кабачок,Сангрум F1,,,"Ранній кущовий гібрид кабачка.
Використовується для отримання молодих плодів, ікри, має
відмінні якості при маринуванні. Рослина відкрита прямостояча,
середньої сили росту. Плоди циліндричні, прямі, біло-зеленуваті з
білосніжною м'якоттю, дуже однорідні, з ніжним смаком. При
достатньому вологозабезпеченні не збавляє темпу плодоно-
шення на протязі всього літа.",1 000 шт,,,35-40 дн.,,18-20 см,14-20 000 шт/га,6-7 шт,,Nunhems Zaden,Фермерський пакет,,,,,Світло-зелений,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Патиссон,Перлинка,,,"Середньостиглий високоврожайний сорт кущового типу. Плід середній, плоский, з випуклою середньою частиною, кремово-білого кольору. Має відмінні смакові якості. Використовують для приготування різних
страв.",1 г,,,43-48 дн.,,5-10 см,,,,Anseme,Міні пакет,,,,,,Білий ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Патиссон,Санні делайт F1,,,"Унікальний дуже ранній гібрид патисона. Блискучі золотисто-жовті плоди стійкі до позеленіння і достатньо довго зберігають товарний вигляд після збирання врожаю. Патісони мають приплюснуту, дисковидну форму, діаметром 6-8см., з  маленьким рубчиком від квітки. Плоди дуже ароматні, для вживання в свіжому вигляді та переробки.",5 шт,,,40-45 дн.,,6-8 см,,,,Seminis,Міні пакет,,,,,,Жовтий,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Патиссон,Санні делайт F1,,,"Унікальний дуже ранній гібрид патисона. Блискучі золотисто-жовті плоди стійкі до позеленіння і достатньо довго зберігають товарний вигляд після збирання врожаю. Патісони мають приплюснуту, дисковидну форму, діаметром 6-8см., з  маленьким рубчиком від квітки. Плоди дуже ароматні, для вживання в свіжому вигляді та переробки.",500 шт,,,40-46 дн.,,6-8 см,,,,Seminis,Фермерський пакет,,,,,,Жовтий,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Амтрак F1  ,,,"Високоврожайний гібрид пізньостиглої капусти для дуже тривалого зберігання, шинкування та вживання у свіжому вигляді. Головки щільні, вагою 3-5 кг. Вегетаційний період 142 дні. Добре витримує високу температуру та нестачу вологи в грунті. Головки капусти мають гарний товарний вигляд та високі смакові якості. Стійкий до трипсів та фузаріозу.",20 шт,,,135-142 дн.,"3-3,5 кг",,40-80 000 шт/га,250-330 шт,,Bejo Zaden,Міні пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Амтрак F1  ,,,"Високоврожайний гібрид пізньостиглої капусти для дуже тривалого зберігання, шинкування та вживання у свіжому вигляді. Головки щільні, вагою 3-5 кг. Вегетаційний період 142 дні. Добре витримує високу температуру та нестачу вологи в грунті. Головки капусти мають гарний товарний вигляд та високі смакові якості. Стійкий до трипсів та фузаріозу.",2 500 шт,,,135-142 дн.,"3-3,5 кг",,40-80 000 шт/га,250-330 шт,,Bejo Zaden,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Анкома F1  ,,,"Пізній гібрид для використання у свіжому вигляді, переробки та тривалого зберігання. Технічна стиглість настає через 120-135 днів після висадки розсади. Середня вага головки 2,5-4,0 кг. Головка плоско-округла, щільна з коротким внутрішнім качаном. Має добре розвинену кореневу систему. Забезпечує високу стійкість до умов вирощування. Толерантний до хвороб і фузаріозу.",20 шт,,,120-130 дн.,"2,5-4 кг",,40-80 000 шт/га,250-330 шт,,Rijk Zvaan,Міні пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Анкома F1  ,,,"Пізній гібрид для використання у свіжому вигляді, переробки та тривалого зберігання. Технічна стиглість настає через 120-135 днів після висадки розсади. Середня вага головки 2,5-4,0 кг. Головка плоско-округла, щільна з коротким внутрішнім качаном. Має добре розвинену кореневу систему. Забезпечує високу стійкість до умов вирощування. Толерантний до хвороб і фузаріозу.",500 шт,,,120-130 дн.,"2,5-4 кг",,40-80 000 шт/га,250-330 шт,,Rijk Zvaan,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Анкома F1  ,,,"Пізній гібрид для використання у свіжому вигляді, переробки та тривалого зберігання. Технічна стиглість настає через 120-135 днів після висадки розсади. Середня вага головки 2,5-4,0 кг. Головка плоско-округла, щільна з коротким внутрішнім качаном. Має добре розвинену кореневу систему. Забезпечує високу стійкість до умов вирощування. Толерантний до хвороб і фузаріозу.",1 000 шт,,,120-130 дн.,"2,5-4 кг",,40-80 000 шт/га,250-330 шт,,Rijk Zvaan,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Анкома F1  ,,,"Пізній гібрид для використання у свіжому вигляді, переробки та тривалого зберігання. Технічна стиглість настає через 120-135 днів після висадки розсади. Середня вага головки 2,5-4,0 кг. Головка плоско-округла, щільна з коротким внутрішнім качаном. Має добре розвинену кореневу систему. Забезпечує високу стійкість до умов вирощування. Толерантний до хвороб і фузаріозу.",10 000 шт калібр,,,120-130 дн.,"2,5-4 кг",,40-80 000 шт/га,250-330 шт,,Rijk Zvaan,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Анкома F1  ,,,"Пізній гібрид для використання у свіжому вигляді, переробки та тривалого зберігання. Технічна стиглість настає через 120-135 днів після висадки розсади. Середня вага головки 2,5-4,0 кг. Головка плоско-округла, щільна з коротким внутрішнім качаном. Має добре розвинену кореневу систему. Забезпечує високу стійкість до умов вирощування. Толерантний до хвороб і фузаріозу.",2 500 шт,,,120-130 дн.,"2,5-4 кг",,40-80 000 шт/га,250-330 шт,,Rijk Zvaan,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Анкома F1  ,,,"Пізній гібрид для використання у свіжому вигляді, переробки та тривалого зберігання. Технічна стиглість настає через 120-135 днів після висадки розсади. Середня вага головки 2,5-4,0 кг. Головка плоско-округла, щільна з коротким внутрішнім качаном. Має добре розвинену кореневу систему. Забезпечує високу стійкість до умов вирощування. Толерантний до хвороб і фузаріозу.",2 500 шт калібр,,,120-130 дн.,"2,5-4 кг",,40-80 000 шт/га,250-330 шт,,Rijk Zvaan,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Ердено F1,,,,20 шт,,,125 дн.,4-6 кг,,40-80 000 шт/га,250-330 шт,,Syngenta,Міні пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Ердено F1,,,,2 500 шт,,,125 дн.,4-6 кг,,40-80 000 шт/га,250-330 шт,,Syngenta,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Калорама F1 ,,,,2 500 шт,,,130-145 дн.,"2-2,5 кг",,40-80 000 шт/га,250-330 шт,,Rijk Zvaan,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Калорама F1 ,,,,2 500 шт калібр,,,130-145 дн.,"2-2,5 кг",,40-80 000 шт/га,250-330 шт,,Rijk Zvaan,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Каунтер F1 ,,,,2 500 шт,,,130 дн.,"3-3,5 кг",,40-80 000 шт/га,250-330 шт,,Bejo Zaden,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Леннокс F1 ,,,"Високоврожайний пізньостиглий гібрид капусти. Качани округлі, дуже щільні з тонкими листками і короткою внутрішньою кочеригою. Вегетаційний період 140 днів, вага головки 3,0-5,0 кг. Має чудовий товарний вигляд та смакові якості. Гібрид універсального призначення придатний, як для переробки так і для використання у свіжому вигляді. Строк зберігання до 8 місяців. Для вирощування у всіх регіонах України.",20 шт,,,140 дн.,"3-3,5 кг",,40-80 000 шт/га,250-330 шт,,Bejo Zaden,Міні пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Леннокс F1 ,,,"Високоврожайний пізньостиглий гібрид капусти. Качани округлі, дуже щільні з тонкими листками і короткою внутрішньою кочеригою. Вегетаційний період 140 днів, вага головки 3,0-5,0 кг. Має чудовий товарний вигляд та смакові якості. Гібрид універсального призначення придатний, як для переробки так і для використання у свіжому вигляді. Строк зберігання до 8 місяців. Для вирощування у всіх регіонах України.",2 500 шт,,,140 дн.,"3-3,5 кг",,40-80 000 шт/га,250-330 шт,,Bejo Zaden,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Менді F1 ,,,,2 500 шт,,,140-148 дн.,3-4 кг,,40-80 000 шт/га,250-330 шт,,Bejo Zaden,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Муксума F1,,,,1 000 шт,,,130-140 дн.,"2,5-4 кг",,40-80 000 шт/га,250-330 шт,,Rijk Zvaan,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Муксума F1,,,,1 000 шт калібр,,,130-140 дн.,"2,5-4 кг",,40-80 000 шт/га,250-330 шт,,Rijk Zvaan,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Муксума F1,,,,10 000 шт,,,130-140 дн.,"2,5-4 кг",,40-80 000 шт/га,250-330 шт,,Rijk Zvaan,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Муксума F1,,,,10 000 шт калібр,,,130-140 дн.,"2,5-4 кг",,40-80 000 шт/га,250-330 шт,,Rijk Zvaan,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Муксума F1,,,,2 500 шт,,,130-140 дн.,"2,5-4 кг",,40-80 000 шт/га,250-330 шт,,Rijk Zvaan,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Муксума F1,,,,2 500 шт калібр,,,130-140 дн.,"2,5-4 кг",,40-80 000 шт/га,250-330 шт,,Rijk Zvaan,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Новатор F1,,,,20 шт,,,130-135 дн.,"4-4,5 кг",,40-80 000 шт/га,250-330 шт,,Syngenta,Міні пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Новатор F1,,,,2500 шт,,,130-135 дн.,"4-4,5 кг",,40-80 000 шт/га,250-330 шт,,Syngenta,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Парадокс F1 ,,,,2500 шт,,,141 дн.,"3-3,5 кг",,40-80 000 шт/га,250-330 шт,,Bejo Zaden,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Ранокі F1 ,,,,2 500 шт,,,140 дн.,"3-3,5 кг",,40-80 000 шт/га,250-330 шт,,Tezier,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Ранокі F1 ,,,,10 000 шт,,,140 дн.,"3-3,5 кг",,40-80 000 шт/га,250-330 шт,,Tezier,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Ріекшн F1 ,,,,2 500 шт,,,115 дн.,"3-3,5 кг",,40-80 000 шт/га,250-330 шт,,Bejo Zaden,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Саратога F1 ,,,,2 500 шт,,,142 дн.,"3-3,5 кг",,40-80 000 шт/га,250-330 шт,,Bejo Zaden,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Скіф F1 ,,,,20 шт,,,140-150 дн.,"3,5-4 кг",,40-80 000 шт/га,250-330 шт,,Tezier,Міні пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Скіф F1 ,,,,1 000 шт,,,140-150 дн.,"3,5-4 кг",,40-80 000 шт/га,250-330 шт,,Tezier,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Скіф F1 ,,,,10 000 шт,,,140-150 дн.,"3,5-4 кг",,40-80 000 шт/га,250-330 шт,,Tezier,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Скіф F1 ,,,,2 500 шт,,,140-150 дн.,"3,5-4 кг",,40-80 000 шт/га,250-330 шт,,Tezier,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Сторема F1 ,,,,2 500 шт,,,130-140 дн.,"2-3,5 кг",,40-80 000 шт/га,250-330 шт,,Rijk Zvaan,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Трансам F1 ,,,,2 500 шт,,,140 дн.,3-4 кг.,,40-80 000 шт/га,250-330 шт,,Bejo Zaden,Фермерський пакет,,,,,,,Пізня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Агресор F1,,,"Гібрид капусти для використання у
свіжому вигляді, переробки та короткотривалого
зберігання. Термін дозрівання 115-120 днів, середня вага
качана 3-5кг, зберігання до 5 місяців. Качан компактний,
щільний з відмінною внутрішньою структурою. Не
ушкоджується трипсом, стійкий до фузаріозу.",20 шт,,,110-120 дн.,3-5 кг,,40-90 000 шт/га,250-330 шт,,Syngenta,Міні пакет,,,,,,,Середньостигла,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Агресор F1,,,"Гібрид капусти для використання у
свіжому вигляді, переробки та короткотривалого
зберігання. Термін дозрівання 115-120 днів, середня вага
качана 3-5кг, зберігання до 5 місяців. Качан компактний,
щільний з відмінною внутрішньою структурою. Не
ушкоджується трипсом, стійкий до фузаріозу.",100 шт,,,110-120 дн.,3-5 кг,,40-90 000 шт/га,250-330 шт,,Syngenta,Середня упаковка,,,,,,,Середньостигла,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Агресор F1,,,"Гібрид капусти для використання у
свіжому вигляді, переробки та короткотривалого
зберігання. Термін дозрівання 115-120 днів, середня вага
качана 3-5кг, зберігання до 5 місяців. Качан компактний,
щільний з відмінною внутрішньою структурою. Не
ушкоджується трипсом, стійкий до фузаріозу.",2 500 шт,,,110-120 дн.,3-5 кг,,40-90 000 шт/га,250-330 шт,,Syngenta,Фермерський пакет,,,,,,,Середньостигла,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Адаптор  F1,,,,20 шт,,,110-120 дн.,"3,5-4,5 кг",,40-90 000 шт/га,250-330 шт,,Syngenta,Міні пакет,,,,,,,Середньостигла,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Адаптор  F1,,,,2 500 шт,,,110-120 дн.,"3,5-4,5 кг",,40-90 000 шт/га,250-330 шт,,Syngenta,Фермерський пакет,,,,,,,Середньостигла,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Атрія F1,,,,20 шт,,,115-120 дн,4-8 кг,,40-90 000 шт/га,250-330 шт,,Seminis,Міні пакет,,,,,,,Середньостигла,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Атрія F1,,,,2 500 шт,,,115-120 дн,4-8 кг,,40-90 000 шт/га,250-330 шт,,Seminis,Фермерський пакет,,,,,,,Середньостигла,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Бригадир F1,,,"Середньопізній гібрид для використання
у свіжому вигляді, квашення та короткотривалого
зберігання. Рослини добре розвинені, з дуже щільними
головками, округло - приплюснутої форми, з відмінною
внутрішньою структурою. Завдяки високому вмісту цукрів
має відмінні смакові якості. Середня вага головок 4-6 кг.",20 шт,,,110-120 дн.,4-6 кг,,40-90 000 шт/га,250-330 шт,,Clause,Міні пакет,,,,,,,Середньостигла,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Бригадир F1,,,"Середньопізній гібрид для використання
у свіжому вигляді, квашення та короткотривалого
зберігання. Рослини добре розвинені, з дуже щільними
головками, округло - приплюснутої форми, з відмінною
внутрішньою структурою. Завдяки високому вмісту цукрів
має відмінні смакові якості. Середня вага головок 4-6 кг.",2 500 шт,,,110-120 дн.,4-6 кг,,40-90 000 шт/га,250-330 шт,,Clause,Фермерський пакет,,,,,,,Середньостигла,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова ,Бронко  F1 ,,,,2 500 шт,,,80-90 дн.,"2-2,5 кг",,40-90 000 шт/га,250-330 шт,,Bejo Zaden,Фермерський пакет,,,,,,,Середньостигла,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова , Гігант F1 ,,,,20 шт,,,110-120 дн.,4-6 кг,,40-90 000 шт/га,250-330 шт,,Tezier,Міні пакет,,,,,,,Середньостигла,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова , Гігант F1 ,,,,1 000 шт,,,110-120 дн.,4-6 кг,,40-90 000 шт/га,250-330 шт,,Tezier,Фермерський пакет,,,,,,,Середньостигла,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова , Гігант F1 ,,,,10 000 шт,,,110-120 дн.,4-6 кг,,40-90 000 шт/га,250-330 шт,,Tezier,Фермерський пакет,,,,,,,Середньостигла,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Капуста білоголова , Гігант F1 ,,,,2 500 шт,,,110-120 дн.,4-6 кг,,40-90 000 шт/га,250-330 шт,,Tezier,Фермерський пакет,,,,,,,Середньостигла,,,,,,,,,,,,,,,,,,,,,,,,,,,,
